Comment ID,Comment,Post ID,Post themes,Background song/audio,Harm score,Score explanation
7441658199684710400,what about ezekielthe1st?,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Curiosity or questioning another creator; neutral.
7220234928878470144,i needed this today more than you could possibly know. like the timing of this was fate,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Emotionally expressive appreciation—clearly not harmful.
7220287664267116544,Nothing I have ever watched has EVER resonated with me more !!! 💗,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Strong praise showing deep personal resonance with the content.
7247175910225868800,Part 2!,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Enthusiastic request for a follow-up—positive engagement.
7239991450083358720,This makes so much sense. Thanks for sharing!,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Thankful and engaged comment—fully appropriate.
7250703874749758464,Whew,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Emotive reaction; neutral and non-harmful tone.
7220873345511524352,"It’s so sad how young we all started, and even more sad how common/normalized this is 🥺",7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Grateful for the clear explanation—respectful and positive.
7220352515279729664,Fight or flight! 🥺,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Shares that the post clarified personal struggles—no harmful tone.
7252711128391370752,need a part 2!,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,"Light-hearted compliment, highly encouraging."
7250839405950321664,This is so true. This is exactly how it went for me last year. I let go and let God and stopped worrying and just DID IT I’m down 105 plus pounds,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Inquisitive question that aligns with the educational post theme.
7220566939810432000,Would love more info on how to change this!,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Simple yet appreciative comment—entirely positive.
7441078991891154944,Regena reposted lol,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Informative with playful tone; harmless.
7440937847719643136,she reposted,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"Neutral, factual."
7446023212293702656,Central cee Ezekielthe1st smarshyyyy have left the chat,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Meme-style humor; not directed harmfully.
7448694158354856960,Regena reposted,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"Repetition of info, neutral."
7444859697611505664,Regena reposted,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Same as above.
7448969131460838400,REGENA REPOSTED,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"Enthusiastic tone, supportive."
7441060694675668992,REGENA REPOSTED,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"Repeat of previous, still neutral."
7453186837929266176,LIVELAUGHLOVEREGENA,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"Humorous exaggeration, harmless and positive."
7441047517536486400,The is me when I crash out😂😂,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Meme-style humor; unrelated but harmless.
7458512948571750400,Ur in the uk??,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"A neutral question, not inappropriate."
7441325653993094144,no it's Ezekiel the first and he also follows her,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"Informative, not dismissive or harmful."
7441647330241822720,what about ed Sheeran,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Neutral inquiry referencing another celebrity.
7456582917964498944,"Ok but 2 things. I thought she lived in America 2. Wait is she rly Jamaican. And one more thing, not FROM the uk they mean that lives in the uk",7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"Curious, slightly surprised, but not negative."
7453186837929266176,LIVELAUGHLOVEREGENA,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"Supportive hyperbole, harmless."
7441047517536486400,The is me when I crash out😂😂,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"Meme-style humor, unrelated but benign."
7458512948571750400,Ur in the uk??,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"Neutral question, not accusatory."
7441325653993094144,no it's Ezekiel the first and he also follows her,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Duplicate; same harmless content.
7452744412365224960,She's at 3.2 MIL RN,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"Informational, neutral."
7440933212795175936,haha😂😂😂😂😂😂😂,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"Joyful emoji spam, not malicious."
7448759527372358656,Sumoseye ☺️,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0.25,"Potentially mocking nickname, unclear intent; mildly questionable depending on creator’s features."
7448146579141642240,hahhahaha😂😂,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"Joyful, benign laughter; no harm."
7450735253892958208,I thought she was Nigerian,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Neutral assumption about identity; not accusatory.
7457979322692844544,I thought she was from Jamaica 🇯🇲,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"Same as above, stated without offense."
7451698895668737024,no she is reacting to the sour sweet,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"Clarifying context, neutral tone."
7441090490068830208,She's from Jamaica 🇯🇲,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Factual/confirmational comment.
7441369787597374464,Dang😂,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Mild exclamation with humor; not negative.
7440969878275697664,its giving underrated hijabi😭,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"Positive recognition of representation, despite informal tone."
7440945340247296000,ikr one of my friends look like her and people keep shouting somesye in class😂😂😂😂,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Anecdotal and friendly; no harm.
7444194155062476800,💕,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Supportive emoji.
7448575290442006528,☺️☺️,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Friendly and kind emoji.
7441129944568658944,@Josiah✨🎱⚔️,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Tagging another user; harmless.
7445613310408722432,SHE REPOSTED,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Excited reaction; neutral.
7441071436037406720,Guys she said ONE OF not THE MOST followed,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"Clarification, not harmful."
7441122019901177856,Not her reposting 🫢,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Playful and surprised tone; no offense.
7454313220813669376,She follows me😮,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"Surprised statement, not negative."
7441128485848417280,SHE REPOSTED🥳🥳🥳,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"Celebratory, harmless."
7440970344787723264,That fact she isn’t verified yet is CRAZY,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0.25,Slightly critical of verification status; borderline dismissive.
7441152941337673728,I watched this video yesterday 🙏😭,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Personal reflection; emotional but respectful.
7440931536755833856,@🍂Izzy🍂,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Tagging a friend; neutral.
7440976372984498176,what about ezekeilthe1st,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Questioning another influencer; neutral.
7441208060976070656,@𝐑𝐄𝐆𝐄𝐍𝐀 please respond,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,A polite request for engagement.
7459706652440115200,Bro she deserves it she’s amazing,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Affirming and supportive.
7441103694910865408,The fact she reposted as well,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,Neutral observation.
7457983209818588160,😂,7440927679739678007,"Girl, personal opinion, comedy, skit","Yes, special effect",0,"Positive/humorous emoji, not offensive."
